"","Measurement Year","Measure Name","Statewide Average","Medical Group Name","Clinic Name","Clinic City","Clinic Zip Code","Denominator","Actual Rate","Expected Rate","Healthscore Rating","County","Metropolitan.Micropolitan.Statistical.Area","FIPS.County.Code","police_score","sk2014","total_covid_count21","Days.with.AQI","Good.Days","Unhealthy.Days","Max.AQI","Median.AQI","educ_pct"
"98",2019,"PHQ-9 Follow-up Rate at 12 Months Adol",0.389,"Sanford Health","Sanford Fargo Children's Southwest Clinic","Fargo",58103,76,0.2632,0.4161,"Below Expected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",2019,"PHQ-9 Follow-up Rate at 12 Months Adol",0.389,"Sanford Health","Sanford Fargo Professional Building - Behavioral Health","Fargo",58103,32,0.375,0.4147,"Expected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",2019,"PHQ-9 Follow-up Rate at 12 Months Adol",0.389,"Sanford Health","Sanford Health Alexandria Broadway Clinic","Alexandria",56308,35,0.2857,0.3621,"Expected","Douglas","Micropolitan Statistical Area",41,50,1.66477479527212,1890159,NA,NA,NA,NA,NA,NA
"101",2019,"PHQ-9 Follow-up Rate at 12 Months Adol",0.389,"Sanford Health","Sanford Health Brookings Clinic","Brookings",57006,34,0.2941,0.3937,"Expected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",2019,"PHQ-9 Follow-up Rate at 12 Months Adol",0.389,"Sanford Health","Sanford Health Detroit Lakes Clinic","Detroit Lakes",56501,48,0.3125,0.3825,"Expected","Becker",NA,NA,45,NA,1523010,357,252,5,191,43,NA
"103",2019,"PHQ-9 Follow-up Rate at 12 Months Adol",0.389,"Sanford Health","Sanford Health Jamestown Clinic","Jamestown",58401,34,0.2647,0.3924,"Expected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",2019,"PHQ-9 Follow-up Rate at 12 Months Adol",0.389,"Sanford Health","Sanford Health Wahpeton Clinic","Wahpeton",58075,42,0.119,0.3773,"Below Expected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",2019,"PHQ-9 Follow-up Rate at 12 Months Adol",0.389,"Sanford Health","Sanford Health Watertown Clinic","Watertown",57201,38,0.3684,0.4107,"Expected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",2019,"PHQ-9 Follow-up Rate at 12 Months Adol",0.389,"Sanford Health","Sanford Moorhead Clinic - Pediatrics","Moorhead",56560,39,0.4359,0.392,"Expected","Clay","Metropolitan Statistical Area",27,51,-0.182305559074791,3178142,NA,NA,NA,NA,NA,46.6
"107",2019,"PHQ-9 Follow-up Rate at 12 Months Adol",0.389,"South Lake Pediatrics","South Lake Pediatrics - Childrens West","Minnetonka",55343,39,0.5128,0.4111,"Expected","Hennepin","Metropolitan Statistical Area",53,54,0.450817622828358,47554264,365,263,3,155,39,53.2
"108",2019,"PHQ-9 Follow-up Rate at 12 Months Adol",0.389,"South Lake Pediatrics","South Lake Pediatrics - Maple Grove","Maple Grove",55369,39,0.4872,0.4115,"Expected","Hennepin","Metropolitan Statistical Area",53,62,0.450817622828358,47554264,365,263,3,155,39,53.2
"109",2019,"PHQ-9 Follow-up Rate at 12 Months Adol",0.389,"South Lake Pediatrics","South Lake Pediatrics - Minnetonka","Minnetonka",55345,55,0.3636,0.4055,"Expected","Hennepin","Metropolitan Statistical Area",53,54,0.450817622828358,47554264,365,263,3,155,39,53.2
"110",2019,"PHQ-9 Follow-up Rate at 12 Months Adol",0.389,"South Lake Pediatrics","South Lake Pediatrics - Plymouth","Plymouth",55441,32,0.375,0.4197,"Expected","Hennepin","Metropolitan Statistical Area",53,59,0.450817622828358,47554264,365,263,3,155,39,53.2
"111",2019,"PHQ-9 Follow-up Rate at 12 Months Adol",0.389,"Southdale Pediatric Associates, Ltd","Southdale Pediatric Associates, Ltd - Burnsville","Burnsville",55337,120,0.3667,0.3978,"Expected",NA,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,NA
"112",2019,"PHQ-9 Follow-up Rate at 12 Months Adol",0.389,"Southdale Pediatric Associates, Ltd","Southdale Pediatric Associates, Ltd - Eden Prairie","Eden Prairie",55347,82,0.2683,0.3933,"Expected",NA,NA,NA,65,NA,NA,NA,NA,NA,NA,NA,NA
"113",2019,"PHQ-9 Follow-up Rate at 12 Months Adol",0.389,"Southdale Pediatric Associates, Ltd","Southdale Pediatric Associates, Ltd - Edina","Edina",55435,139,0.2734,0.3979,"Below Expected","Hennepin","Metropolitan Statistical Area",53,57,0.450817622828358,47554264,365,263,3,155,39,53.2
"114",2019,"PHQ-9 Follow-up Rate at 12 Months Adol",0.389,"St. Croix Regional Medical Center","St. Croix Regional Medical Center - St. Croix Falls Clinic","St. Croix Falls",54024,43,0.3721,0.3962,"Expected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",2019,"PHQ-9 Follow-up Rate at 12 Months Adol",0.389,"Stellis Health, PA","Stellis Health-Buffalo Clinic","Buffalo",55313,55,0.2182,0.3944,"Below Expected","Wright","Metropolitan Statistical Area",171,50,-0.0671280159383919,6331190,357,267,2,182,39,34.9
"116",2019,"PHQ-9 Follow-up Rate at 12 Months Adol",0.389,"Stellis Health, PA","Stellis Health-Monticello Clinic","Monticello",55362,74,0.3108,0.4097,"Expected","Wright","Metropolitan Statistical Area",171,49,-0.0671280159383919,6331190,357,267,2,182,39,34.9
"117",2019,"PHQ-9 Follow-up Rate at 12 Months Adol",0.389,"Unity Family Healthcare, Family Medical Center","Family Medical Center","Little Falls",56345,64,0.4063,0.3749,"Expected","Morrison",NA,NA,51,NA,1646665,NA,NA,NA,NA,NA,NA
"118",2019,"PHQ-9 Follow-up Rate at 12 Months Adol",0.389,"Wayzata Children's Clinic","Wayzata Children's Clinic - Minnetonka","Minnetonka",55305,33,0.3939,0.4281,"Expected","Hennepin","Metropolitan Statistical Area",53,54,0.450817622828358,47554264,365,263,3,155,39,53.2
"119",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"AALFA Family Clinic","AALFA Family Clinic-MHN","White Bear Lake",55110,160,0.4,0.4181,"Expected","Ramsey","Metropolitan Statistical Area",123,60,0.671280159383919,19903324,365,295,0,148,30,44.5
"120",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Advanced Medical Clinic","Advanced Medical Clinic, Inc.","St. Paul",55103,74,0.1892,0.408,"Below Expected","Ramsey","Metropolitan Statistical Area",123,51,0.671280159383919,19903324,365,295,0,148,30,44.5
"121",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Allina Health","Allina Health - Abbott Northwestern General Medicine Associates - Edina","Edina",55439,209,0.3684,0.4751,"Below Expected","Hennepin","Metropolitan Statistical Area",53,57,0.450817622828358,47554264,365,263,3,155,39,53.2
"122",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Allina Health","Allina Health - Allina Mental Health - ANW","Minneapolis",55407,291,0.5567,0.4272,"Above Expected","Hennepin","Metropolitan Statistical Area",53,34,0.450817622828358,47554264,365,263,3,155,39,53.2
"123",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Allina Health","Allina Health - Allina Mental Health - United","St. Paul",55102,489,0.5849,0.4275,"Above Expected","Ramsey","Metropolitan Statistical Area",123,51,0.671280159383919,19903324,365,295,0,148,30,44.5
"124",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Allina Health","Allina Health - Allina Mental Health - Unity","Fridley",55432,364,0.6648,0.4559,"Above Expected","Anoka","Metropolitan Statistical Area",3,53,-0.566701776658845,16326872,365,280,2,159,39,32.3
"125",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Allina Health","Allina Health - Annandale","Annandale",55302,75,0.44,0.4335,"Expected","Wright","Metropolitan Statistical Area",171,55,-0.0671280159383919,6331190,357,267,2,182,39,34.9
"126",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Allina Health","Allina Health - Bandana Square","St Paul",55108,542,0.4041,0.4155,"Expected","Ramsey","Metropolitan Statistical Area",123,NA,0.671280159383919,19903324,365,295,0,148,30,44.5
"127",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Allina Health","Allina Health - Blaine","Blaine",55449,221,0.3348,0.4302,"Below Expected","Anoka","Metropolitan Statistical Area",3,65,-0.566701776658845,16326872,365,280,2,159,39,32.3
"128",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Allina Health","Allina Health - Bloomington","Bloomington",55425,281,0.4804,0.4339,"Expected","Hennepin","Metropolitan Statistical Area",53,53,0.450817622828358,47554264,365,263,3,155,39,53.2
"129",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Allina Health","Allina Health - Brooklyn Park","Brooklyn Park",55443,278,0.3777,0.4147,"Expected","Hennepin","Metropolitan Statistical Area",53,49,0.450817622828358,47554264,365,263,3,155,39,53.2
"130",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Allina Health","Allina Health - Buffalo","Buffalo",55313,223,0.3722,0.4263,"Expected","Wright","Metropolitan Statistical Area",171,50,-0.0671280159383919,6331190,357,267,2,182,39,34.9
"131",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Allina Health","Allina Health - Buffalo Crossroads","Buffalo",55313,268,0.4179,0.4257,"Expected","Wright","Metropolitan Statistical Area",171,50,-0.0671280159383919,6331190,357,267,2,182,39,34.9
"132",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Allina Health","Allina Health - Burnsville","Burnsville",55337,124,0.3548,0.4284,"Expected",NA,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,NA
"133",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Allina Health","Allina Health - Cambridge","Cambridge",55008,879,0.3788,0.4262,"Below Expected","Isanti","Metropolitan Statistical Area",59,52,0.212689818920589,1667287,NA,NA,NA,NA,NA,NA
"134",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Allina Health","Allina Health - Centennial Lakes","Edina",55435,227,0.4097,0.4447,"Expected","Hennepin","Metropolitan Statistical Area",53,57,0.450817622828358,47554264,365,263,3,155,39,53.2
"135",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Allina Health","Allina Health - Champlin","Champlin",55316,392,0.3776,0.4278,"Expected","Hennepin","Metropolitan Statistical Area",53,58,0.450817622828358,47554264,365,263,3,155,39,53.2
"136",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Allina Health","Allina Health - Chaska","Chaska",55318,104,0.4327,0.4339,"Expected","Carver","Metropolitan Statistical Area",19,50,0.0459296951157418,4071596,NA,NA,NA,NA,NA,53.1
"137",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Allina Health","Allina Health - Cokato","Cokato",55321,52,0.3462,0.4162,"Expected","Wright","Metropolitan Statistical Area",171,NA,-0.0671280159383919,6331190,357,267,2,182,39,34.9
"138",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Allina Health","Allina Health - Coon Rapids","Coon Rapids",55433,1181,0.3963,0.4262,"Expected","Anoka","Metropolitan Statistical Area",3,59,-0.566701776658845,16326872,365,280,2,159,39,32.3
"139",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Allina Health","Allina Health - Cottage Grove","Cottage Grove",55016,391,0.3887,0.425,"Expected","Washington","Metropolitan Statistical Area",163,60,-0.291123605964394,10461619,227,205,0,119,35,48.8
"140",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Allina Health","Allina Health - Dean Lakes","Shakopee",55379,109,0.4037,0.4405,"Expected","Scott","Metropolitan Statistical Area",139,54,-0.499573760720454,6622973,351,291,0,98,37,45.3
"141",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Allina Health","Allina Health - Eagan","Eagan",55121,460,0.4043,0.426,"Expected","Dakota","Metropolitan Statistical Area",37,63,-0.279111224164893,17626295,365,303,2,155,30,43.6
"142",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Allina Health","Allina Health - East Lake Street","Minneapolis",55406,184,0.3424,0.3952,"Expected","Hennepin","Metropolitan Statistical Area",53,34,0.450817622828358,47554264,365,263,3,155,39,53.2
"143",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Allina Health","Allina Health - Edina Family Physicians","Edina",55436,272,0.261,0.4492,"Below Expected","Hennepin","Metropolitan Statistical Area",53,57,0.450817622828358,47554264,365,263,3,155,39,53.2
"144",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Allina Health","Allina Health - Elk River","Elk River",55330,238,0.395,0.4294,"Expected","Sherburne","Metropolitan Statistical Area",141,57,-0.303842598457984,4589038,NA,NA,NA,NA,NA,25.8
"145",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Allina Health","Allina Health - Faribault","Faribault",55021,500,0.404,0.4224,"Expected","Rice","Micropolitan Statistical Area",131,59,0.187251833933409,3097641,NA,NA,NA,NA,NA,30.6
"146",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Allina Health","Allina Health - Farmington","Farmington",55024,155,0.3677,0.4371,"Expected","Dakota","Metropolitan Statistical Area",37,62,-0.279111224164893,17626295,365,303,2,155,30,43.6
"147",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Allina Health","Allina Health - Forest Lake","Forest Lake",55025,325,0.4862,0.4378,"Expected","Washington","Metropolitan Statistical Area",163,56,-0.291123605964394,10461619,227,205,0,119,35,48.8
"148",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Allina Health","Allina Health - Fridley","Fridley",55432,296,0.3986,0.4153,"Expected","Anoka","Metropolitan Statistical Area",3,53,-0.566701776658845,16326872,365,280,2,159,39,32.3
"149",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Allina Health","Allina Health - Hastings","Hastings",55033,596,0.4614,0.4437,"Expected","Dakota","Metropolitan Statistical Area",37,50,-0.279111224164893,17626295,365,303,2,155,30,43.6
"150",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Allina Health","Allina Health - Highland Park","St Paul",55116,160,0.3813,0.4189,"Expected","Ramsey","Metropolitan Statistical Area",123,NA,0.671280159383919,19903324,365,295,0,148,30,44.5
"151",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Allina Health","Allina Health - Hopkins","St Paul",55343,156,0.2372,0.4247,"Below Expected","Hennepin","Metropolitan Statistical Area",53,NA,0.450817622828358,47554264,365,263,3,155,39,53.2
"152",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Allina Health","Allina Health - Inver Grove Heights","Inver Grove Hts",55076,247,0.4089,0.4275,"Expected","Dakota","Metropolitan Statistical Area",37,NA,-0.279111224164893,17626295,365,303,2,155,30,43.6
"153",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Allina Health","Allina Health - Isanti","Isanti",55040,188,0.4255,0.4276,"Expected","Isanti","Metropolitan Statistical Area",59,NA,0.212689818920589,1667287,NA,NA,NA,NA,NA,NA
"154",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Allina Health","Allina Health - Isles","Minneapolis",55408,90,0.3667,0.452,"Expected","Hennepin","Metropolitan Statistical Area",53,34,0.450817622828358,47554264,365,263,3,155,39,53.2
"155",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Allina Health","Allina Health - Lakeville","Lakeville",55044,125,0.36,0.4381,"Expected","Dakota","Metropolitan Statistical Area",37,64,-0.279111224164893,17626295,365,303,2,155,30,43.6
"156",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Allina Health","Allina Health - Maple Grove","Maple Grove",55369,199,0.4774,0.4201,"Expected","Hennepin","Metropolitan Statistical Area",53,62,0.450817622828358,47554264,365,263,3,155,39,53.2
"157",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Allina Health","Allina Health - Maplewood","Maplewood",55109,238,0.3908,0.4182,"Expected","Ramsey","Metropolitan Statistical Area",123,54,0.671280159383919,19903324,365,295,0,148,30,44.5
"158",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Allina Health","Allina Health - New Ulm Medical Center","New Ulm",56073,511,0.3777,0.4357,"Expected","Brown","Micropolitan Statistical Area",15,52,1.61177899321549,1193551,NA,NA,NA,NA,NA,NA
"159",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Allina Health","Allina Health - Nicollet Mall","Minneapolis",55402,260,0.4231,0.4249,"Expected","Hennepin","Metropolitan Statistical Area",53,34,0.450817622828358,47554264,365,263,3,155,39,53.2
"160",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Allina Health","Allina Health - Northfield","Northfield",55057,626,0.4473,0.4272,"Expected","Rice","Micropolitan Statistical Area",131,55,0.187251833933409,3097641,NA,NA,NA,NA,NA,30.6
"161",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Allina Health","Allina Health - Oakdale Clinic","Oakdale",55128,116,0.3879,0.4169,"Expected","Washington","Metropolitan Statistical Area",163,64,-0.291123605964394,10461619,227,205,0,119,35,48.8
"162",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Allina Health","Allina Health - Plymouth","Plymouth",55441,346,0.4566,0.4527,"Expected","Hennepin","Metropolitan Statistical Area",53,59,0.450817622828358,47554264,365,263,3,155,39,53.2
"163",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Allina Health","Allina Health - Ramsey","Ramsey",55303,270,0.3481,0.4293,"Expected","Anoka","Metropolitan Statistical Area",3,59,-0.566701776658845,16326872,365,280,2,159,39,32.3
"164",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Allina Health","Allina Health - Richfield","Richfield",55423,521,0.4453,0.4337,"Expected","Hennepin","Metropolitan Statistical Area",53,48,0.450817622828358,47554264,365,263,3,155,39,53.2
"165",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Allina Health","Allina Health - Savage","Savage",55378,155,0.3161,0.4276,"Below Expected","Scott","Metropolitan Statistical Area",139,57,-0.499573760720454,6622973,351,291,0,98,37,45.3
"166",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Allina Health","Allina Health - Shakopee","Shakopee",55379,463,0.4838,0.4384,"Expected","Scott","Metropolitan Statistical Area",139,54,-0.499573760720454,6622973,351,291,0,98,37,45.3
"167",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Allina Health","Allina Health - Sharpe Dillon Cockson & Associates","Edina",55435,71,0.338,0.4917,"Expected","Hennepin","Metropolitan Statistical Area",53,57,0.450817622828358,47554264,365,263,3,155,39,53.2
"168",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Allina Health","Allina Health - Shoreview","Shoreview",55126,339,0.4277,0.4392,"Expected","Ramsey","Metropolitan Statistical Area",123,50,0.671280159383919,19903324,365,295,0,148,30,44.5
"169",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Allina Health","Allina Health - St. Francis Health Services - Jordan","Jordan",55352,38,0.3684,0.4453,"Expected","Scott","Metropolitan Statistical Area",139,64,-0.499573760720454,6622973,351,291,0,98,37,45.3
"170",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Allina Health","Allina Health - St. Michael","St. Michael",55376,154,0.4481,0.4221,"Expected","Wright","Metropolitan Statistical Area",171,NA,-0.0671280159383919,6331190,357,267,2,182,39,34.9
"171",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Allina Health","Allina Health - United Medical Specialties","St. Paul",55102,151,0.4106,0.4366,"Expected","Ramsey","Metropolitan Statistical Area",123,51,0.671280159383919,19903324,365,295,0,148,30,44.5
"172",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Allina Health","Allina Health - Uptown","Minneapolis",55408,214,0.3972,0.4198,"Expected","Hennepin","Metropolitan Statistical Area",53,34,0.450817622828358,47554264,365,263,3,155,39,53.2
"173",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Allina Health","Allina Health - Vadnais Heights","Vadnais Heights",55110,122,0.4098,0.4482,"Expected","Ramsey","Metropolitan Statistical Area",123,52,0.671280159383919,19903324,365,295,0,148,30,44.5
"174",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Allina Health","Allina Health - West St. Paul","West St. Paul",55118,399,0.3584,0.4151,"Expected","Dakota","Metropolitan Statistical Area",37,52,-0.279111224164893,17626295,365,303,2,155,30,43.6
"175",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Allina Health","Allina Health - Woodbury","Woodbury",55125,642,0.3816,0.4297,"Expected","Washington","Metropolitan Statistical Area",163,65,-0.291123605964394,10461619,227,205,0,119,35,48.8
"176",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Allina Health Apple Valley","Apple Valley Medical Clinic - Family Practice","Apple Valley",55124,422,0.3507,0.4381,"Below Expected","Dakota","Metropolitan Statistical Area",37,60,-0.279111224164893,17626295,365,303,2,155,30,43.6
"177",2019,"PHQ-9 Follow-up Rate at 12 Months Adult",0.418,"Alluma","Alluma","Crookston",56716,393,0.4351,0.3924,"Expected","Polk","Metropolitan Statistical Area",119,59,1.87463817141636,1540407,NA,NA,NA,NA,NA,NA
