Fiscal Year,Facility ID,Facility Name,Address,City,State,ZIP Code,County Name,Unweighted Normalized Clinical Outcomes Domain Score,Weighted Normalized Clinical Outcomes Domain Score,Unweighted Person And Community Engagement Domain Score,Weighted Person And Community Engagement Domain Score,Unweighted Normalized Safety Domain Score,Weighted Safety Domain Score,Unweighted Normalized Efficiency And Cost Reduction Domain Score,Weighted Efficiency And Cost Reduction Domain Score,Total Performance Score
2023,040014,WHITE COUNTY MEDICAL CENTER,3214 EAST RACE AVENUE,SEARCY,AR,72143,WHITE,22.500000000000,5.625000000000,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,040016,UAMS MEDICAL CENTER,4301 WEST MARKHAM STREET MAIL SLOT 612,LITTLE ROCK,AR,72205,PULASKI,12.500000000000,3.125000000000,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,040017,NORTH ARKANSAS REGIONAL MEDICAL CENTER,620 NORTH MAIN STREET,HARRISON,AR,72601,BOONE,40.000000000000,10.000000000000,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,040019,FORREST CITY MEDICAL CENTER,1601 NEWCASTLE ROAD,FORREST CITY,AR,72335,ST. FRANCIS,20.000000000000,5.000000000000,Not Available,Not Available,Not Available,Not Available,90.000000000000,22.500000000000,Not Available
2023,040020,ST BERNARDS MEDICAL CENTER,225 E WASHIINGTON AVENUE,JONESBORO,AR,72401,CRAIGHEAD,26.000000000000,6.500000000000,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,040022,NORTHWEST MEDICAL CENTER-SPRINGDALE,609 WEST MAPLE AVENUE,SPRINGDALE,AR,72764,WASHINGTON,32.000000000000,8.000000000000,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,040026,ST VINCENT HOT SPRINGS,300 WERNER STREET,HOT SPRINGS,AR,71903,GARLAND,60.000000000000,15.000000000000,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,040027,BAXTER REGIONAL MEDICAL CENTER,624 HOSPITAL DRIVE,MOUNTAIN HOME,AR,72653,BAXTER,24.000000000000,6.000000000000,Not Available,Not Available,Not Available,Not Available,10.000000000000,2.500000000000,Not Available
2023,040029,"CONWAY REGIONAL MEDICAL CENTER, INC",2302 COLLEGE AVENUE,CONWAY,AR,72034,FAULKNER,15.000000000000,3.750000000000,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,040036,BAPTIST HEALTH MEDICAL CENTER NORTH LITTLE ROCK,3333 SPRINGHILL DRIVE,NORTH LITTLE ROCK,AR,72117,PULASKI,12.000000000000,3.000000000000,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,040039,ARKANSAS METHODIST MEDICAL CENTER,900 WEST KINGSHIGHWAY,PARAGOULD,AR,72450,GREENE,13.333333333333,3.333333333333,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,040041,ST MARYS REGIONAL MEDICAL CENTER,1808 WEST MAIN STREET,RUSSELLVILLE,AR,72801,POPE,45.000000000000,11.250000000000,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,040051,DREW MEMORIAL HEALTH SYSTEM,778 SCOGIN DRIVE,MONTICELLO,AR,71655,DREW,25.000000000000,6.250000000000,Not Available,Not Available,Not Available,Not Available,20.000000000000,5.000000000000,Not Available
2023,040055,BAPTIST HEALTH - FORT SMITH,1001 TOWSON AVENUE,FORT SMITH,AR,72901,SEBASTIAN,24.000000000000,6.000000000000,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,040062,MERCY HOSPITAL FORT SMITH,7301 ROGERS AVE,FORT SMITH,AR,72903,SEBASTIAN,18.000000000000,4.500000000000,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,040067,MAGNOLIA HOSPITAL,101 HOSPITAL DRIVE,MAGNOLIA,AR,71753,COLUMBIA,5.000000000000,1.250000000000,Not Available,Not Available,Not Available,Not Available,50.000000000000,12.500000000000,Not Available
2023,040069,GREAT RIVER MEDICAL CENTER,1520 N DIVISION STREET,BLYTHEVILLE,AR,72315,MISSISSIPPI,30.000000000000,7.500000000000,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,040071,JEFFERSON REGIONAL MEDICAL CENTER,1600 WEST 40TH AVENUE,PINE BLUFF,AR,71603,JEFFERSON,37.500000000000,9.375000000000,Not Available,Not Available,Not Available,Not Available,10.000000000000,2.500000000000,Not Available
2023,040072,BAPTIST HEALTH MEDICAL CENTER-STUTTGART,1703 NORTH BUERKLE ST,STUTTGART,AR,72160,ARKANSAS,40.000000000000,10.000000000000,Not Available,Not Available,Not Available,Not Available,50.000000000000,12.500000000000,Not Available
2023,040078,NATIONAL PARK MEDICAL CENTER,1910 MALVERN AVENUE,HOT SPRINGS,AR,71901,GARLAND,14.000000000000,3.500000000000,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,040084,SALINE MEMORIAL HOSPITAL,#1 MEDICAL PARK DRIVE,BENTON,AR,72015,SALINE,22.500000000000,5.625000000000,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,040088,MEDICAL CENTER OF SOUTH ARKANSAS,700 WEST GROVE STREET,EL DORADO,AR,71730,UNION,25.000000000000,6.250000000000,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,040114,BAPTIST HEALTH MEDICAL CENTER-LITTLE ROCK,9601 INTERSTATE,LITTLE ROCK,AR,72205,PULASKI,30.000000000000,7.500000000000,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,040118,"BAPTIST MEMORIAL HOSPITAL JONESBORO, INC. ",4800 EAST JOHNSON AVENUE,JONESBORO,AR,72405,CRAIGHEAD,18.000000000000,4.500000000000,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,040119,WHITE RIVER MEDICAL CENTER,1710 HARRISON STREET,BATESVILLE,AR,72503,INDEPENDENCE,25.000000000000,6.250000000000,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,040134,"ARKANSAS HEART HOSPITAL, LLC",1701 S SHACKLEFORD ROAD,LITTLE ROCK,AR,72211,PULASKI,35.000000000000,8.750000000000,Not Available,Not Available,Not Available,Not Available,20.000000000000,5.000000000000,Not Available
2023,040137,ST VINCENT MEDICAL CENTER/NORTH,2215 WILDWOOD AVENUE,SHERWOOD,AR,72120,PULASKI,43.333333333333,10.833333333333,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,040154,BAPTIST HEALTH MEDICAL CENTER- CONWAY,1555 EXCHANGE AVENUE,CONWAY,AR,72032,FAULKNER,25.000000000000,6.250000000000,Not Available,Not Available,Not Available,Not Available,20.000000000000,5.000000000000,Not Available
2023,050006,PROVIDENCE ST JOSEPH HOSPITAL,2700 DOLBEER ST,EUREKA,CA,95501,HUMBOLDT,54.000000000000,13.500000000000,Not Available,Not Available,Not Available,Not Available,30.000000000000,7.500000000000,Not Available
2023,050007,PENINSULA MEDICAL CENTER,1501 TROUSDALE DRIVE,BURLINGAME,CA,94010,SAN MATEO,34.000000000000,8.500000000000,Not Available,Not Available,Not Available,Not Available,20.000000000000,5.000000000000,Not Available
2023,050008,CALIFORNIA PACIFIC MEDICAL CTR-DAVIES CAMPUS HOSP,601 DUBOCE AVENUE,SAN FRANCISCO,CA,94117,SAN FRANCISCO,45.000000000000,11.250000000000,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,050009,PROVIDENCE QUEEN OF THE VALLEY MEDICAL CENTER,1000 TRANCAS ST,NAPA,CA,94558,NAPA,40.000000000000,10.000000000000,Not Available,Not Available,Not Available,Not Available,20.000000000000,5.000000000000,Not Available
2023,050013,ADVENTIST HEALTH ST HELENA,10 WOODLAND ROAD,SAINT HELENA,CA,94574,NAPA,60.000000000000,15.000000000000,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,050014,SUTTER AMADOR HOSPITAL,200 MISSION BLVD,JACKSON,CA,95642,AMADOR,36.666666666667,9.166666666667,Not Available,Not Available,Not Available,Not Available,30.000000000000,7.500000000000,Not Available
2023,050017,MERCY GENERAL HOSPITAL,4001 J ST,SACRAMENTO,CA,95819,SACRAMENTO,42.000000000000,10.500000000000,Not Available,Not Available,Not Available,Not Available,20.000000000000,5.000000000000,Not Available
2023,050022,RIVERSIDE COMMUNITY HOSPITAL,4445 MAGNOLIA AVENUE,RIVERSIDE,CA,92501,RIVERSIDE,46.000000000000,11.500000000000,Not Available,Not Available,Not Available,Not Available,10.000000000000,2.500000000000,Not Available
2023,050024,PARADISE VALLEY HOSPITAL,2400 EAST 4TH ST,NATIONAL CITY,CA,91950,SAN DIEGO,56.666666666667,14.166666666667,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,050025,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,200 WEST ARBOR DRIVE,SAN DIEGO,CA,92103,SAN DIEGO,68.000000000000,17.000000000000,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,050026,GROSSMONT HOSPITAL,5555 GROSSMONT CENTER DRIVE BOX 58,LA MESA,CA,91942,SAN DIEGO,62.000000000000,15.500000000000,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,050028,MAD RIVER COMMUNITY HOSPITAL,3800 JANES RD,ARCATA,CA,95521,HUMBOLDT,25.000000000000,6.250000000000,Not Available,Not Available,Not Available,Not Available,100.000000000000,25.000000000000,Not Available
2023,050036,BAKERSFIELD MEMORIAL HOSPITAL,420 34TH ST,BAKERSFIELD,CA,93301,KERN,10.000000000000,2.500000000000,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,050038,SANTA CLARA VALLEY MEDICAL CENTER,751 SOUTH BASCOM AVENUE,SAN JOSE,CA,95128,SANTA CLARA,28.000000000000,7.000000000000,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,050039,ENLOE MEDICAL CENTER,1531 ESPLANADE,CHICO,CA,95926,BUTTE,28.000000000000,7.000000000000,Not Available,Not Available,Not Available,Not Available,10.000000000000,2.500000000000,Not Available
2023,050040,LAC/OLIVE VIEW-UCLA MEDICAL CENTER,14445 OLIVE VIEW DRIVE,SYLMAR,CA,91342,LOS ANGELES,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,80.000000000000,20.000000000000,Not Available
2023,050042,ST ELIZABETH COMMUNITY HOSPITAL,2550 SISTER MARY COLUMBA DRIVE,RED BLUFF,CA,96080,TEHAMA,40.000000000000,10.000000000000,Not Available,Not Available,Not Available,Not Available,30.000000000000,7.500000000000,Not Available
2023,050043,ALTA BATES SUMMIT MEDICAL CENTER,350 HAWTHORNE AVENUE,OAKLAND,CA,94609,ALAMEDA,64.000000000000,16.000000000000,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,050045,EL CENTRO REGIONAL MEDICAL CENTER,1415 ROSS AVENUE,EL CENTRO,CA,92243,IMPERIAL,30.000000000000,7.500000000000,Not Available,Not Available,Not Available,Not Available,40.000000000000,10.000000000000,Not Available
2023,050047,CALIFORNIA PACIFIC MEDICAL CENTER- VAN NESS CAMPUS,1101 VAN NESS AVENUE,SAN FRANCISCO,CA,94109,SAN FRANCISCO,42.000000000000,10.500000000000,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,050054,SAN GORGONIO MEMORIAL HOSPITAL,600 NORTH HIGHLAND SPRINGS AVENUE,BANNING,CA,92220,RIVERSIDE,10.000000000000,2.500000000000,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,050055,CALIFORNIA PACIFIC MEDICAL CENTER - MISSION BERNAL,3555 CESAR CHAVEZ ,SAN FRANCISCO,CA,94110,SAN FRANCISCO,56.666666666667,14.166666666667,Not Available,Not Available,Not Available,Not Available,10.000000000000,2.500000000000,Not Available
2023,050056,ANTELOPE VALLEY HOSPITAL,1600 W AVE J,LANCASTER,CA,93534,LOS ANGELES,35.000000000000,8.750000000000,Not Available,Not Available,Not Available,Not Available,10.000000000000,2.500000000000,Not Available
2023,050057,KAWEAH HEALTH MEDICAL CENTER,400 W MINERAL KING AVE,VISALIA,CA,93291,TULARE,24.000000000000,6.000000000000,Not Available,Not Available,Not Available,Not Available,20.000000000000,5.000000000000,Not Available
2023,050058,GLENDALE MEM HOSPITAL & HLTH CENTER,1420 S CENTRAL AVE,GLENDALE,CA,91204,LOS ANGELES,58.000000000000,14.500000000000,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,050060,COMMUNITY REGIONAL MEDICAL CENTER,2823 FRESNO STREET,FRESNO,CA,93721,FRESNO,35.000000000000,8.750000000000,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,050063,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,1300 N VERMONT AVE,LOS ANGELES,CA,90027,LOS ANGELES,70.000000000000,17.500000000000,Not Available,Not Available,Not Available,Not Available,10.000000000000,2.500000000000,Not Available
2023,050069,PROVIDENCE ST. JOSEPH HOSPITAL,1100 WEST STEWART DR,ORANGE,CA,92868,ORANGE,54.000000000000,13.500000000000,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,050070,KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO,1200 EL CAMINO REAL,SOUTH SAN FRANCISCO,CA,94080,SAN MATEO,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,100.000000000000,25.000000000000,Not Available
2023,050071,KAISER FOUNDATION HOSPITAL-SANTA CLARA,700 LAWRENCE EXPRESSWAY,SANTA CLARA,CA,95051,SANTA CLARA,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,90.000000000000,22.500000000000,Not Available
2023,050072,KAISER FOUNDATION HOSPITAL - WALNUT CREEK,1425 S MAIN STREET,WALNUT CREEK,CA,94596,CONTRA COSTA,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,10.000000000000,2.500000000000,Not Available
2023,050073,KAISER FOUNDATION HOSPITAL AND REHAB CENTER,975 SERENO DR,VALLEJO,CA,94589,SOLANO,40.000000000000,10.000000000000,Not Available,Not Available,Not Available,Not Available,30.000000000000,7.500000000000,Not Available
2023,050075,KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,275 WEST MACARTHUR BOULEVARD,OAKLAND,CA,94611,ALAMEDA,26.666666666667,6.666666666667,Not Available,Not Available,Not Available,Not Available,30.000000000000,7.500000000000,Not Available
2023,050076,KAISER FOUNDATION HOSPITAL - SAN FRANCISCO,2425 GEARY BLVD,SAN FRANCISCO,CA,94115,SAN FRANCISCO,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,100.000000000000,25.000000000000,Not Available
2023,050078,PROVIDENCE LITTLE CO OF MARY MED CTR SAN PEDRO,1300 W 7TH ST,SAN PEDRO,CA,90732,LOS ANGELES,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,050082,ST JOHNS REGIONAL MEDICAL CENTER,1600 N ROSE AVE,OXNARD,CA,93030,VENTURA,46.000000000000,11.500000000000,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,050084,ST JOSEPH'S MEDICAL CENTER OF STOCKTON,1800 N CALIFORNIA ST,STOCKTON,CA,95204,SAN JOAQUIN,38.000000000000,9.500000000000,Not Available,Not Available,Not Available,Not Available,30.000000000000,7.500000000000,Not Available
2023,050090,SONOMA VALLEY HOSPITAL,347 ANDRIEUX ST,SONOMA,CA,95476,SONOMA,0.000000000000,0.000000000000,Not Available,Not Available,Not Available,Not Available,30.000000000000,7.500000000000,Not Available
2023,050091,COMMUNITY HOSPITAL OF HUNTINGTON PARK,2623 E SLAUSON AVE,HUNTINGTON PARK,CA,90255,LOS ANGELES,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,050093,SAINT AGNES MEDICAL CENTER,1303 E HERNDON AVE,FRESNO,CA,93710,FRESNO,14.000000000000,3.500000000000,Not Available,Not Available,Not Available,Not Available,20.000000000000,5.000000000000,Not Available
2023,050099,SAN ANTONIO REGIONAL HOSPITAL,999 SAN BERNARDINO ROAD,UPLAND,CA,91786,SAN BERNARDINO,64.000000000000,16.000000000000,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,050100,SHARP MEMORIAL HOSPITAL,7901 FROST ST,SAN DIEGO,CA,92123,SAN DIEGO,32.500000000000,8.125000000000,Not Available,Not Available,Not Available,Not Available,20.000000000000,5.000000000000,Not Available
2023,050101,SUTTER SOLANO MEDICAL CENTER,300 HOSPITAL DR,VALLEJO,CA,94589,SOLANO,17.500000000000,4.375000000000,Not Available,Not Available,Not Available,Not Available,10.000000000000,2.500000000000,Not Available
2023,050102,PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER,3865 JACKSON STREET,RIVERSIDE,CA,92503,RIVERSIDE,26.666666666667,6.666666666667,Not Available,Not Available,Not Available,Not Available,10.000000000000,2.500000000000,Not Available
2023,050103,WHITE MEMORIAL MEDICAL CENTER,1720 E CESAR AVENUE,LOS ANGELES,CA,90033,LOS ANGELES,35.000000000000,8.750000000000,Not Available,Not Available,Not Available,Not Available,10.000000000000,2.500000000000,Not Available
2023,050104,SAINT FRANCIS MEDICAL CENTER,3630 EAST IMPERIAL HIGHWAY,LYNWOOD,CA,90262,LOS ANGELES,56.666666666667,14.166666666667,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,050107,MARIAN REGIONAL MEDICAL CENTER,1400 E CHURCH ST,SANTA MARIA,CA,93454,SANTA BARBARA,26.000000000000,6.500000000000,Not Available,Not Available,Not Available,Not Available,50.000000000000,12.500000000000,Not Available
2023,050108,"SUTTER MEDICAL CENTER, SACRAMENTO",2825 CAPITOL AVENUE,SACRAMENTO,CA,95816,SACRAMENTO,58.000000000000,14.500000000000,Not Available,Not Available,Not Available,Not Available,10.000000000000,2.500000000000,Not Available
2023,050110,LOMPOC VALLEY MEDICAL CENTER,1515 E OCEAN AVENUE,LOMPOC,CA,93436,SANTA BARBARA,33.333333333333,8.333333333333,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,050112,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL,1250 16TH STREET,SANTA MONICA,CA,90404,LOS ANGELES,72.500000000000,18.125000000000,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,050115,PALOMAR HEALTH DOWNTOWN CAMPUS,555 EAST VALLEY PARKWAY,ESCONDIDO,CA,92025,SAN DIEGO,32.000000000000,8.000000000000,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,050118,DOCTORS HOSPITAL OF MANTECA,1205 E NORTH STREET,MANTECA,CA,95336,SAN JOAQUIN,16.666666666667,4.166666666667,Not Available,Not Available,Not Available,Not Available,40.000000000000,10.000000000000,Not Available
2023,050121,ADVENTIST HEALTH HANFORD,115 MALL DRIVE,HANFORD,CA,93230,KINGS,30.000000000000,7.500000000000,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
2023,050122,DAMERON HOSPITAL,525 WEST ACACIA STREET,STOCKTON,CA,95203,SAN JOAQUIN,24.000000000000,6.000000000000,Not Available,Not Available,Not Available,Not Available,20.000000000000,5.000000000000,Not Available
2023,050124,USC VERDUGO HILLS HOSPITAL,1812 VERDUGO BLVD,GLENDALE,CA,91208,LOS ANGELES,47.500000000000,11.875000000000,Not Available,Not Available,Not Available,Not Available,20.000000000000,5.000000000000,Not Available
2023,050125,REGIONAL MEDICAL CENTER OF SAN JOSE,225 N JACKSON AVENUE,SAN JOSE,CA,95116,SANTA CLARA,55.000000000000,13.750000000000,Not Available,Not Available,Not Available,Not Available,20.000000000000,5.000000000000,Not Available
2023,050126,VALLEY PRESBYTERIAN HOSPITAL,15107 VANOWEN ST,VAN NUYS,CA,91406,LOS ANGELES,37.500000000000,9.375000000000,Not Available,Not Available,Not Available,Not Available,0.000000000000,0.000000000000,Not Available
