"Facility ID","Facility Name","Address","City","State","ZIP Code","County","Telephone","Patients who reported that staff definitely gave care in a professional way and the facility was clean","Patients who reported that staff somewhat gave care in a professional way or the facility was somewhat clean","Patients who reported that staff did not give care in a professional way or the facility was not clean","Facilities and staff linear mean score","Patients who reported that staff definitely communicated about what to expect during and after the procedure","Patients who reported that staff somewhat communicated about what to expect during and after the procedure","Patients who reported that staff did not communicate about what to expect during and after the procedure","Communication about your procedure linear mean score","Patients who gave the facility a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest)","Patients who gave the facility a rating of 7 or 8 on a scale from 0 (lowest) to 10 (highest)","Patients who gave the facility a rating of 0 to 6 on a scale from 0 (lowest) to 10 (highest)","Patients’ rating of the facility linear mean score","Patients who reported YES they would DEFINITELY recommend the facility to family or friends","Patients who reported PROBABLY YES they would recommend the facility to family or friends","Patients who reported NO, they would not recommend the facility to family or friends","Patients recommending the facility linear mean score","Footnote","Number of Sampled Patients","Number of Completed Surveys","Survey Response Rate Percent","Start Date","End Date"
050243,DESERT REGIONAL MEDICAL CENTER,1150 NORTH INDIAN CANYON DRIVE,PALM SPRINGS,CA,92262,Riverside,(760) 323-6511,93,6,1,96,82,13,5,88,78,16,6,91,76,19,5,90,,1846,370,20,01/01/2021,12/31/2021
050245,ARROWHEAD REGIONAL MEDICAL CENTER,400 NORTH PEPPER AVENUE,COLTON,CA,92324,San Bernardino,(909) 580-1000,94,5,1,96,86,10,4,91,83,12,5,93,81,13,6,91,,2078,224,11,01/01/2021,12/31/2021
050261,SIERRA VIEW MEDICAL CENTER,465 W PUTNAM AVE,PORTERVILLE,CA,93257,Tulare,(559) 784-1110,94,5,1,97,87,10,3,92,81,17,2,93,79,19,2,92,,1720,350,21,01/01/2021,12/31/2021
050262,RONALD REAGAN UCLA MEDICAL CENTER,757 WESTWOOD PLAZA,LOS ANGELES,CA,90095,Los Angeles,(310) 825-6301,95,4,1,97,92,6,2,95,92,5,3,96,91,7,2,96,,1723,362,21,01/01/2021,12/31/2021
050276,CONTRA COSTA REGIONAL MEDICAL CENTER,2500 ALHAMBRA AVENUE,MARTINEZ,CA,94553,Contra Costa,(925) 370-5000,95,4,1,98,91,7,2,95,85,13,2,94,80,18,2,92,,1450,303,21,01/01/2021,12/31/2021
050278,PROVIDENCE HOLY CROSS MEDICAL CENTER,15031 RINALDI ST,MISSION HILLS,CA,91346,Los Angeles,(818) 365-8051,95,4,1,97,85,12,3,91,84,12,4,93,81,15,4,92,,1929,369,19,01/01/2021,12/31/2021
050279,HI-DESERT MEDICAL CENTER,6601 WHITE FEATHER ROAD,JOSHUA TREE,CA,92252,San Bernardino,(760) 366-3711,90,8,2,94,88,10,2,93,80,13,7,91,77,18,5,90,3,565,96,17,01/01/2021,12/31/2021
050281,ALHAMBRA HOSPITAL MEDICAL CENTER,100 S RAYMOND AVE,ALHAMBRA,CA,91801,Los Angeles,(626) 570-1606,96,3,1,97,87,10,3,92,91,6,3,95,84,15,1,94,3,866,91,15,01/01/2021,12/31/2021
050289,AHMC SETON MEDICAL CENTER,1900 SULLIVAN AVENUE,DALY CITY,CA,94015,San Mateo,(650) 992-4000,95,4,1,97,87,9,4,92,78,18,4,92,79,17,4,91,,1624,216,15,01/01/2021,12/31/2021
050290,PROVIDENCE SAINT JOHN'S HEALTH CENTER,2121 SANTA MONICA BLVD,SANTA MONICA,CA,90404,Los Angeles,(310) 829-5511,97,2,1,98,90,8,2,94,89,10,1,95,89,9,2,95,,1535,380,25,01/01/2021,12/31/2021
050300,ST MARY MEDICAL CENTER,18300 HIGHWAY 18,APPLE VALLEY,CA,92307,San Bernardino,(760) 242-2311,96,3,1,98,84,12,4,90,81,15,4,93,79,18,3,91,2,2811,491,18,01/01/2021,12/31/2021
050324,SCRIPPS MEMORIAL HOSPITAL LA JOLLA,9888 GENESEE AVENUE,LA JOLLA,CA,92037,San Diego,(858) 626-4123,96,4,0,98,89,9,2,93,86,11,3,94,87,11,2,95,,9668,2234,25,01/01/2021,12/31/2021
050329,CORONA REGIONAL MEDICAL CENTER,800 SOUTH MAIN STREET,CORONA,CA,92882,Riverside,(951) 737-4343,96,4,0,98,89,9,2,94,78,17,5,92,73,22,5,89,,1708,359,21,01/01/2021,12/31/2021
050351,TORRANCE MEMORIAL MEDICAL CENTER,3330 LOMITA BLVD,TORRANCE,CA,90509,Los Angeles,(310) 325-9110,97,3,0,99,89,8,3,93,89,9,2,95,88,10,2,95,,2971,797,27,01/01/2021,12/31/2021
050353,PROVIDENCE LITTLE COMPANY OF MARY MED CTR TORRANCE,4101 TORRANCE BLVD,TORRANCE,CA,90503,Los Angeles,(310) 540-7676,98,2,0,99,91,7,2,94,92,7,1,96,90,9,1,96,,1892,420,22,01/01/2021,12/31/2021
050357,GOLETA VALLEY COTTAGE HOSPITAL,351 S PATTERSON AVE,SANTA BARBARA,CA,93111,Santa Barbara,(805) 967-3411,97,3,0,98,88,9,3,93,90,8,2,96,90,9,1,96,,1800,646,36,01/01/2021,12/31/2021
050390,HEMET GLOBAL MEDICAL CENTER,1117 EAST DEVONSHIRE,HEMET,CA,92543,Riverside,(951) 652-2811,88,10,2,93,81,14,5,88,65,23,12,86,56,31,13,79,,2412,343,14,01/01/2021,12/31/2021
050394,COMMUNITY MEMORIAL HOSPITAL SAN BUENAVENTURA,147 N BRENT ST,VENTURA,CA,93003,Ventura,(805) 652-5011,95,4,1,97,87,10,3,92,83,14,3,93,85,12,3,93,,1531,428,28,01/01/2021,12/31/2021
050396,SANTA BARBARA COTTAGE HOSPITAL,400 WEST PUEBLO,SANTA BARBARA,CA,93102,Santa Barbara,(805) 682-7111,97,3,0,99,90,8,2,94,91,7,2,96,91,8,1,97,,2927,849,29,01/01/2021,12/31/2021
050411,KAISER FOUNDATION HOSPITAL - SOUTH BAY,25825 SOUTH VERMONT AVENUE,HARBOR CITY,CA,90710,Los Angeles,(310) 325-5111,97,3,0,99,93,6,1,96,92,7,1,96,88,10,2,95,,5175,1326,26,01/01/2021,12/31/2021
050424,SCRIPPS GREEN HOSPITAL,10666 NORTH TORREY PINES ROAD,LA JOLLA,CA,92037,San Diego,(858) 455-9100,97,3,0,98,90,8,2,94,86,12,2,94,89,9,2,95,,3236,854,26,01/01/2021,12/31/2021
050425,KAISER FOUNDATION HOSPITAL - SACRAMENTO,2025 MORSE AVENUE,SACRAMENTO,CA,95825,Sacramento,(916) 973-5000,97,3,0,98,91,7,2,95,85,12,3,94,84,14,2,93,,6407,2192,34,01/01/2021,12/31/2021
050438,HUNTINGTON HOSPITAL,100 W CALIFORNIA BLVD,PASADENA,CA,91109,Los Angeles,(626) 397-5000,97,3,0,98,88,9,3,92,87,12,1,95,86,13,1,95,,1098,287,26,01/01/2021,12/31/2021
050464,DOCTORS MEDICAL CENTER,1441 FLORIDA AVENUE,MODESTO,CA,95350,Stanislaus,(209) 578-1211,94,5,1,96,85,11,4,90,75,21,4,91,75,22,3,91,,1816,412,23,01/01/2021,12/31/2021
050485,LONG BEACH MEMORIAL MEDICAL CENTER,2801 ATLANTIC AVE,LONG BEACH,CA,90806,Los Angeles,(562) 933-2000,95,4,1,97,85,12,3,91,86,13,1,94,82,17,1,94,,2522,265,24,01/01/2021,12/31/2021
050496,JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS,2540 EAST ST,CONCORD,CA,94520,Contra Costa,(925) 682-8200,97,3,0,98,84,11,5,90,84,11,5,93,84,11,5,92,,887,249,28,01/01/2021,12/31/2021
050503,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,354 SANTA FE DRIVE,ENCINITAS,CA,92024,San Diego,(760) 753-6501,95,4,1,97,88,9,3,92,84,13,3,93,84,14,2,94,,4099,974,24,01/01/2021,12/31/2021
050506,SIERRA VISTA REGIONAL MEDICAL CENTER,1010 MURRAY ST,SAN LUIS OBISPO,CA,93405,San Luis Obispo,(805) 546-7600,95,5,0,97,85,12,3,91,77,19,4,91,76,20,4,90,,1903,520,27,01/01/2021,12/31/2021
050510,KAISER FOUNDATION HOSPITAL,99 MONTECILLO RD,SAN RAFAEL,CA,94903,Marin,(415) 444-2000,95,4,1,97,91,7,2,95,83,14,3,93,84,14,2,94,,2110,815,39,01/01/2021,12/31/2021
050512,KAISER FOUNDATION HOSPITAL - FREMONT,39400 PASEO PADRE PKWY,FREMONT,CA,94538,Alameda,(510) 784-4000,96,4,0,98,92,6,2,95,85,13,2,94,85,14,1,94,,3870,1039,27,01/01/2021,12/31/2021
050515,KAISER FOUNDATION HOSPITAL - SAN DIEGO,4647 ZION AVE,SAN DIEGO,CA,92120,San Diego,(619) 528-5000,97,3,0,98,91,8,1,95,89,9,2,95,87,12,1,95,,9968,3365,34,01/01/2021,12/31/2021
050517,VICTOR VALLEY GLOBAL MEDICAL CENTER,15248 11TH ST,VICTORVILLE,CA,92392,San Bernardino,(760) 245-8691,,,,,,,,,,,,,,,,,4,,,,,
050534,JOHN F KENNEDY MEMORIAL HOSPITAL,47111 MONROE STREET,INDIO,CA,92201,Riverside,(760) 347-6191,93,6,1,96,84,12,4,90,70,24,6,89,67,26,7,86,,2100,374,18,01/01/2021,12/31/2021
050541,KAISER FOUNDATION HOSPITAL - REDWOOD CITY,1100 VETERANS BOULEVARD,REDWOOD CITY,CA,94063,San Mateo,(650) 299-2000,97,3,0,99,92,7,1,96,90,8,2,95,89,10,1,96,,3286,1116,34,01/01/2021,12/31/2021
050551,LOS ALAMITOS MEDICAL CENTER,3751 KATELLA AVENUE,LOS ALAMITOS,CA,90720,Orange,(562) 799-3220,95,5,0,97,84,11,5,90,78,18,4,91,78,19,3,91,,1922,569,30,01/01/2021,12/31/2021
050561,KAISER FOUNDATION HOSPITAL - WEST LA,6041 CADILLAC AVE,LOS ANGELES,CA,90034,Los Angeles,(213) 857-2201,97,2,1,98,92,6,2,95,88,10,2,95,85,13,2,94,,3395,817,24,01/01/2021,12/31/2021
050567,PROVIDENCE MISSION HOSPITAL,27700 MEDICAL CENTER RD,MISSION VIEJO,CA,92691,Orange,(949) 364-1400,96,4,0,98,92,7,1,95,90,9,1,96,90,9,1,96,2,1722,434,28,01/01/2021,12/31/2021
050568,MADERA COMMUNITY HOSPITAL,1250 E ALMOND AVE,MADERA,CA,93637,Madera,(559) 675-5555,93,6,1,96,87,10,3,92,76,21,3,91,70,26,4,88,,1414,204,15,01/01/2021,12/31/2021
050570,FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER,17100 EUCLID STREET,FOUNTAIN VALLEY,CA,92708,Orange,(714) 966-7200,93,6,1,96,86,11,3,91,75,17,8,90,70,23,7,87,,2108,336,16,01/01/2021,12/31/2021
050581,LAKEWOOD REGIONAL MEDICAL CENTER,3700 E SOUTH ST,LAKEWOOD,CA,90712,Los Angeles,(562) 602-6751,92,6,2,95,83,11,6,88,74,18,8,89,69,25,6,87,,1891,384,20,01/01/2021,12/31/2021
050589,PLACENTIA LINDA HOSPITAL,1301 N ROSE DRIVE,PLACENTIA,CA,92870,Orange,(714) 993-2000,96,3,1,98,89,9,2,93,87,10,3,94,84,13,3,93,,1943,488,25,01/01/2021,12/31/2021
050599,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,2315 STOCKTON BOULEVARD,SACRAMENTO,CA,95817,Sacramento,(916) 734-2011,97,3,0,99,93,6,1,96,88,9,3,95,89,9,2,95,,5355,1330,25,01/01/2021,12/31/2021
050603,MEMORIALCARE SADDLEBACK MEDICAL CENTER,24451 HEALTH CENTER DRIVE,LAGUNA HILLS,CA,92653,Orange,(949) 837-4500,94,5,1,97,88,8,4,92,82,15,3,93,85,12,3,93,,2891,194,29,01/01/2021,12/31/2021
050604,KAISER FOUNDATION HOSPITAL-SAN JOSE,250 HOSPITAL PARKWAY,SAN JOSE,CA,95119,Santa Clara,(408) 972-7000,95,4,1,97,90,8,2,94,82,15,3,93,82,15,3,93,,4467,1243,28,01/01/2021,12/31/2021
050609,KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHEIM,3440 E LA PALMA AVE,ANAHEIM,CA,92806,Orange,(714) 279-4000,97,2,1,98,92,7,1,95,90,8,2,95,88,10,2,95,,9672,2782,29,01/01/2021,12/31/2021
050633,TENET HEALTH CENTRAL TWIN CITIES COMMUNITY HOSP,1100 LAS TABLAS RD,TEMPLETON,CA,93465,San Luis Obispo,(805) 434-3500,97,2,1,98,87,10,3,92,79,18,3,92,74,22,4,89,,1654,458,28,01/01/2021,12/31/2021
050660,USC KENNETH NORRIS JR CANCER HOSPITAL,1441 EASTLAKE AVE,LOS ANGELES,CA,90089,LOS ANGELES,(323) 865-3000,95,4,1,97,91,7,2,95,87,11,2,94,87,10,3,94,,1765,411,23,01/01/2021,12/31/2021
050674,KAISER FOUNDATION HOSP SO SACRAMENTO,6600 BRUCEVILLE ROAD,SACRAMENTO,CA,95823,Sacramento,(916) 688-2000,96,3,1,98,92,7,1,95,88,10,2,94,86,12,2,94,,4137,1126,28,01/01/2021,12/31/2021
050677,KAISER FOUNDATION HOSPITAL - WOODLAND HILLS,5601 DE SOTO AVENUE,WOODLAND HILLS,CA,91367,Los Angeles,(818) 719-3800,97,3,0,98,92,7,1,95,88,10,2,95,87,12,1,95,,2971,906,31,01/01/2021,12/31/2021
050678,MEMORIALCARE ORANGE COAST MEDICAL CENTER,9920 TALBERT AVENUE,FOUNTAIN VALLEY,CA,92708,Orange,(714) 378-7406,97,2,1,98,85,11,4,90,82,14,4,92,80,17,3,92,,3093,251,24,01/01/2021,12/31/2021
050684,MENIFEE GLOBAL MEDICAL CENTER,28400 MCCALL BOULEVARD,SUN CITY,CA,92585,Riverside,(951) 679-8888,91,7,2,94,82,14,4,89,71,20,9,87,69,21,10,85,,1021,143,14,01/01/2021,12/31/2021
050686,"KAISER FOUNDATION HOSPITAL, RIVERSIDE",10800 MAGNOLIA AVENUE,RIVERSIDE,CA,92505,Riverside,(951) 353-2000,96,3,1,97,91,7,2,95,88,10,2,95,85,13,2,94,,3038,835,27,01/01/2021,12/31/2021
050689,SAN RAMON REGIONAL MEDICAL CENTER,6001 NORRIS CANYON ROAD,SAN RAMON,CA,94583,Contra Costa,(925) 275-9200,96,3,1,98,88,10,2,93,82,15,3,93,83,15,2,93,,1809,556,31,01/01/2021,12/31/2021
050690,KAISER FOUNDATION HOSPITAL-SANTA ROSA,401 BICENTENNIAL WAY,SANTA ROSA,CA,95403,Sonoma,(707) 571-4000,97,3,0,98,91,7,2,94,87,11,2,95,87,12,1,95,,5912,2113,36,01/01/2021,12/31/2021
050696,KECK HOSPITAL OF USC,1500 SAN PABLO STREET,LOS ANGELES,CA,90033,Los Angeles,(323) 442-8656,96,3,1,97,89,9,2,93,86,11,3,94,86,11,3,94,,4964,979,20,01/01/2021,12/31/2021
050701,SOUTHWEST HEALTHCARE SYSTEM,25500 MEDICAL CENTER DRIVE,MURRIETA,CA,92562,Riverside,(951) 696-6000,95,4,1,97,90,7,3,94,83,14,3,93,80,17,3,92,,2626,589,22,01/01/2021,12/31/2021
050708,FRESNO SURGICAL HOSPITAL,6125 NORTH FRESNO ST,FRESNO,CA,93710,Fresno,(559) 431-8000,96,4,0,98,91,7,2,94,90,8,2,96,89,9,2,95,,8471,2767,33,01/01/2021,12/31/2021
050710,KAISER FOUNDATION HOSPITAL - FRESNO,7300 NORTH FRESNO ST,FRESNO,CA,93720,Fresno,(559) 448-4500,96,3,1,98,91,7,2,95,88,11,1,95,86,13,1,94,,2882,738,26,01/01/2021,12/31/2021
050723,KAISER FOUNDATION HOSPITAL - BALDWIN PARK,1011 BALDWIN PARK BLVD,BALDWIN PARK,CA,91706,Los Angeles,(626) 851-1011,96,4,0,98,91,7,2,95,90,8,2,96,89,9,2,95,,5386,1496,28,01/01/2021,12/31/2021
050735,WHITTIER HOSPITAL MEDICAL CENTER,9080 COLIMA RD,WHITTIER,CA,90605,Los Angeles,(562) 945-3561,92,6,2,95,85,11,4,91,76,19,5,91,80,15,5,91,,1810,351,21,01/01/2021,12/31/2021
050736,MONTEREY PARK HOSPITAL,900 S ATLANTIC BLVD,MONTEREY PARK,CA,91754,Los Angeles,(626) 570-9000,95,3,2,96,88,7,5,92,82,15,3,93,85,13,2,94,,1345,331,26,01/01/2021,12/31/2021
050737,GARFIELD MEDICAL CENTER,525 N GARFIELD AVE,MONTEREY PARK,CA,91754,Los Angeles,(626) 573-2222,93,6,1,96,83,12,5,89,77,18,5,90,77,17,6,90,,3007,305,13,01/01/2021,12/31/2021
050738,GREATER EL MONTE COMMUNITY HOSPITAL,1701 SANTA ANITA AVE,SOUTH EL MONTE,CA,91733,Los Angeles,(626) 350-7975,96,3,1,98,85,9,6,90,88,10,2,96,75,21,4,90,3,100,27,28,01/01/2021,12/31/2021
050742,OLYMPIA MEDICAL CENTER,5900 WEST OLYMPIC BOULEVARD,LOS ANGELES,CA,90036,Los Angeles,(310) 657-5900,,,,,,,,,,,,,,,,,4,,,,,
050744,ANAHEIM GLOBAL MEDICAL CENTER,1025 S ANAHEIM BLVD,ANAHEIM,CA,92805,Orange,(714) 533-6220,,,,,,,,,,,,,,,,,4,,,,,
050745,CHAPMAN GLOBAL MEDICAL CENTER,2601 E CHAPMAN AVE,ORANGE,CA,92869,Orange,(714) 633-0011,,,,,,,,,,,,,,,,,4,,,,,
050746,ORANGE COUNTY GLOBAL MEDICAL CENTER,1001 NORTH TUSTIN AVENUE,SANTA ANA,CA,92705,Orange,(714) 953-3610,,,,,,,,,,,,,,,,,4,,,,,
050747,COASTAL COMMUNITIES HOSPITAL,2701 S BRISTOL ST,SANTA ANA,CA,92704,Orange,(714) 754-5454,,,,,,,,,,,,,,,,,4,,,,,
050748,KAISER FOUNDATION HOSPITAL MANTECA,1777 WEST YOSEMITE AVE,MANTECA,CA,95337,Stanislaus,(209) 825-3700,97,3,0,98,90,8,2,94,87,11,2,95,84,14,2,93,,8261,1985,24,01/01/2021,12/31/2021
050760,KAISER FOUNDATION HOSPITAL - ANTIOCH,4501 SAND CREEK ROAD,ANTIOCH,CA,94531,Contra Costa,(925) 813-6500,97,3,0,98,92,7,1,95,88,10,2,95,89,9,2,95,,2667,945,36,01/01/2021,12/31/2021
050761,PROVIDENCE CEDARS SINAI TARZANA MEDICAL CENTER,18321 CLARK STREET,TARZANA,CA,91356,Los Angeles,(818) 881-0800,91,8,1,95,84,11,5,89,77,19,4,91,76,22,2,91,,1654,357,22,01/01/2021,12/31/2021
050765,KAISER FOUNDATION HOSPITAL-MORENO VALLEY,27300 IRIS AVENUE,MORENO VALLEY,CA,92555,Riverside,(951) 251-6000,94,5,1,97,90,8,2,94,79,16,5,92,76,19,5,90,,1569,343,22,01/01/2021,12/31/2021
050767,KAISER FOUNDATION HOSPITAL - VACAVILLE,1 QUALITY DRIVE,VACAVILLE,CA,95688,Solano,(707) 624-4000,97,3,0,98,92,6,2,95,88,10,2,95,87,11,2,95,,3431,1283,38,01/01/2021,12/31/2021
050769,HOAG ORTHOPEDIC INSTITUTE,16250 SAND CANYON AVENUE,IRVINE,CA,92618,Orange,(949) 727-5000,98,2,0,99,92,7,1,95,95,4,1,97,94,5,1,97,,2241,1077,48,01/01/2021,12/31/2021
050772,KAISER FOUNDATION HOSPITAL - ROSEVILLE,1600 EUREKA ROAD,ROSEVILLE,CA,95661,Placer,(916) 784-4000,97,3,0,98,91,8,1,95,88,10,2,95,86,13,1,95,,6035,1896,32,01/01/2021,12/31/2021
050775,TEMECULA VALLEY HOSPITAL,31700 TEMECULA PKWY,TEMECULA,CA,92592,Riverside,(951) 331-2200,96,3,1,98,87,10,3,92,86,12,2,94,88,11,1,95,,2024,536,26,01/01/2021,12/31/2021
050777,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,2500 MERCED STREET,SAN LEANDRO,CA,94577,Alameda,(510) 454-1000,95,4,1,97,89,9,2,93,84,13,3,94,84,14,2,94,,4068,1037,26,01/01/2021,12/31/2021
050785,DOCS SURGICAL HOSPITAL,6000 SAN VICENTE BLVD,LOS ANGELES,CA,90036,Los Angeles,(323) 930-1040,93,6,1,96,87,12,1,93,76,11,13,88,72,18,10,86,3,119,27,23,01/01/2021,12/31/2021
051316,FAIRCHILD MEDICAL CENTER,444 BRUCE STREET,YREKA,CA,96097,Siskiyou,(530) 842-4121,98,2,0,99,93,5,2,95,79,17,4,92,69,29,2,89,,1109,333,30,01/01/2021,12/31/2021
051318,PROVIDENCE REDWOOD MEMORIAL HOSPITAL,3300 RENNER DRIVE,FORTUNA,CA,95540,Humboldt,(707) 445-8121,97,2,1,98,93,5,2,96,82,16,2,93,79,19,2,92,,1361,384,29,01/01/2021,12/31/2021
051321,HEALDSBURG HOSPITAL,1375 UNIVERSITY AVENUE,HEALDSBURG,CA,95448,Sonoma,(707) 431-6500,97,3,0,98,91,7,2,95,81,15,4,92,82,15,3,93,,1010,316,31,01/01/2021,12/31/2021
051331,SANTA YNEZ VALLEY COTTAGE HOSPITAL,2050 VIBORG RD,SOLVANG,CA,93463,Santa Barbara,(805) 688-6431,98,2,0,99,93,5,2,96,94,5,1,97,93,7,0,98,,792,262,33,01/01/2021,12/31/2021
053309,MEMORIAL CARE MILLER CHILDREN'S &  WOMEN'S HOSP LB,2801 ATLANTIC AVENUE,LONG BEACH,CA,90806,Los Angeles,(562) 933-8001,100,0,0,100,98,2,0,99,100,0,0,100,100,0,0,100,1,74,1,3,01/01/2021,12/31/2021
060003,LONGMONT UNITED HOSPITAL,1950 MOUNTAIN VIEW AVE,LONGMONT,CO,80501,Boulder,(303) 651-5111,97,2,1,98,94,4,2,96,84,14,2,93,78,20,2,91,,1854,397,22,01/01/2021,12/31/2021
060004,PLATTE VALLEY MEDICAL CENTER,1600 PRAIRIE CENTER PKWY,BRIGHTON,CO,80601,Adams,(303) 498-1600,97,2,1,98,91,7,2,94,86,11,3,94,81,16,3,92,,2220,414,19,01/01/2021,12/31/2021
060006,MONTROSE REGIONAL HEALTH,800 S 3RD ST,MONTROSE,CO,81401,Montrose,(970) 249-2211,96,3,1,97,85,12,3,91,75,19,6,90,77,19,4,91,,1296,299,23,01/01/2021,12/31/2021
060009,LUTHERAN MEDICAL CENTER,8300 W 38TH AVE,WHEAT RIDGE,CO,80033,Jefferson,(303) 425-4500,95,4,1,97,90,8,2,94,85,12,3,94,83,15,2,93,,4253,1086,26,01/01/2021,12/31/2021
060011,DENVER HEALTH & HOSPITAL AUTHORITY,777 BANNOCK ST,DENVER,CO,80204,Denver,(303) 436-4927,96,4,0,98,91,7,2,94,85,13,2,95,86,13,1,95,,1444,306,22,01/01/2021,12/31/2021
060012,"ST MARY CORWIN MED CTR, CENTURA HEALTH",1008 MINNEQUA AVE,PUEBLO,CO,81004,Pueblo,(719) 557-4000,95,4,1,97,88,10,2,93,84,12,4,93,83,15,2,93,,1359,350,26,01/01/2021,12/31/2021
060013,MERCY REGIONAL MEDICAL CENTER,1010 THREE SPRINGS BLVD,DURANGO,CO,81301,La Plata,(970) 247-4311,98,1,1,98,90,9,1,95,83,14,3,93,81,17,2,93,,2367,532,22,01/01/2021,12/31/2021
060015,CENTURA HEALTH-ST ANTHONY HOSPITAL,11600 W 2ND PL,LAKEWOOD,CO,80228,Jefferson,(720) 321-0000,96,3,1,98,90,8,2,94,86,10,4,93,84,13,3,93,,3219,725,23,01/01/2021,12/31/2021
060023,ST MARYS MEDICAL CENTER,2635 N 7TH ST,GRAND JUNCTION,CO,81501,Mesa,(970) 298-1950,95,4,1,97,89,9,2,94,83,14,3,93,81,17,2,93,,4710,1233,26,01/01/2021,12/31/2021
060027,BOULDER COMMUNITY HEALTH,4747 ARAPAHOE AVE,BOULDER,CO,80303,Boulder,(303) 415-7440,95,4,1,97,90,9,1,94,84,14,2,94,82,16,2,93,,2414,563,23,01/01/2021,12/31/2021
060028,SAINT JOSEPH HOSPITAL,1375 E 19TH AVE,DENVER,CO,80218,Denver,(303) 812-2000,96,4,0,98,90,9,1,94,86,11,3,94,86,12,2,94,,4335,1131,26,01/01/2021,12/31/2021
060031,CENTURA HEALTH-PENROSE ST FRANCIS HEALTH SERVICES,2222 NORTH NEVADA AVE,COLORADO SPRINGS,CO,80907,El Paso,(719) 776-5000,95,4,1,97,89,9,2,94,83,13,4,93,83,15,2,93,,3602,891,25,01/01/2021,12/31/2021
060064,CENTURA HEALTH-PORTER ADVENTIST HOSPITAL,2525 S DOWNING ST,DENVER,CO,80210,Denver,(303) 778-1955,96,3,1,98,89,9,2,93,83,13,4,92,82,15,3,93,,2201,550,25,01/01/2021,12/31/2021
060071,DELTA COUNTY MEMORIAL HOSPITAL,1501 E 3RD ST,DELTA,CO,81416,Delta,(970) 874-7681,96,3,1,98,88,10,2,93,80,16,4,92,75,24,1,91,,1246,305,25,01/01/2021,12/31/2021
060075,VALLEY VIEW HOSPITAL ASSOCIATION,1906 BLAKE AVE,GLENWOOD SPRINGS,CO,81601,Garfield,(970) 945-6535,95,4,1,97,88,10,2,93,84,13,3,93,81,16,3,92,,1976,413,21,01/01/2021,12/31/2021
060096,VAIL HEALTH HOSPITAL,181 W MEADOW DR,VAIL,CO,81657,Eagle,(970) 476-2451,98,2,0,99,91,8,1,95,90,9,1,96,91,8,1,97,,2069,642,31,01/01/2021,12/31/2021
060103,CENTURA HEALTH-AVISTA ADVENTIST HOSPITAL,100 HEALTH PARK DR,LOUISVILLE,CO,80027,Boulder,(303) 673-1000,97,2,1,98,93,6,1,96,90,8,2,95,88,10,2,95,,1769,383,22,01/01/2021,12/31/2021
060104,CENTURA HEALTH-ST ANTHONY NORTH HEALTH CAMPUS,14300 ORCHARD PKWY,WESTMINSTER,CO,80023,Broomfield,(720) 627-0000,98,2,0,99,92,6,2,95,92,7,1,96,87,11,2,95,,2473,568,23,01/01/2021,12/31/2021
060113,"LITTLETON ADVENTIST HOSPITAL, CENTURA HEALTH",7700 S BROADWAY,LITTLETON,CO,80122,Arapahoe,(303) 730-8900,97,3,0,98,91,8,1,95,89,9,2,95,87,12,1,95,,1976,500,25,01/01/2021,12/31/2021
060114,PARKER ADVENTIST HOSPITAL,9395 CROWN CREST BLVD,PARKER,CO,80138,Douglas,(303) 269-4000,97,3,0,98,94,5,1,96,90,9,1,96,86,12,2,94,,1767,399,23,01/01/2021,12/31/2021
060116,GOOD SAMARITAN MEDICAL CENTER LLC,200 EXEMPLA CIR,LAFAYETTE,CO,80026,Boulder,(303) 689-4000,97,3,0,98,91,7,2,95,86,12,2,94,85,13,2,94,,5046,1459,29,01/01/2021,12/31/2021
060118,ST ANTHONY SUMMIT MEDICAL CENTER,340 PEAK ONE DR,FRISCO,CO,80443,Summit,(970) 668-3300,97,2,1,98,92,7,1,95,91,8,1,96,88,10,2,95,,981,170,17,01/01/2021,12/31/2021
060124,ORTHOCOLORADO HOSPITAL AT ST ANTHONY MED CAMPUS,11650 W 2ND PL,LAKEWOOD,CO,80228,Jefferson,(720) 321-5000,98,2,0,99,93,6,1,96,91,8,1,96,91,8,1,97,,1878,747,40,01/01/2021,12/31/2021
060125,CASTLE ROCK ADVENTIST HOSPITAL,2350 MEADOWS BLVD,CASTLE ROCK,CO,80109,Douglas,(720) 455-2500,97,3,0,98,91,7,2,95,88,10,2,95,86,12,2,94,,2499,511,20,01/01/2021,12/31/2021
061309,WRAY COMMUNITY DISTRICT HOSPITAL,1017 W 7TH ST,WRAY,CO,80758,Yuma,(970) 332-4811,99,1,0,99,94,5,1,97,94,5,1,96,89,11,0,96,,609,252,41,01/01/2021,12/31/2021
061317,GRAND RIVER HOSPITAL DISTRICT,501 AIRPORT RD,RIFLE,CO,81650,Garfield,(970) 625-1510,97,3,0,98,93,6,1,96,84,15,1,94,85,13,2,94,,737,148,20,01/01/2021,12/31/2021
