Fiscal Year,Facility ID,Facility Name,Address,City,State,ZIP Code,County Name,MORT-30-AMI Achievement Threshold,MORT-30-AMI Benchmark,MORT-30-AMI Baseline Rate,MORT-30-AMI Performance Rate,MORT-30-AMI Achievement Points,MORT-30-AMI Improvement Points,MORT-30-AMI Measure Score,MORT-30-HF Achievement Threshold,MORT-30-HF Benchmark,MORT-30-HF Baseline Rate,MORT-30-HF Performance Rate,MORT-30-HF Achievement Points,MORT-30-HF Improvement Points,MORT-30-HF Measure Score,MORT-30-PN Achievement Threshold,MORT-30-PN Benchmark,MORT-30-PN Baseline Rate,MORT-30-PN Performance Rate,MORT-30-PN Achievement Points,MORT-30-PN Improvement Points,MORT-30-PN Measure Score,MORT-30-COPD Achievement Threshold,MORT-30-COPD Benchmark,MORT-30-COPD Baseline Rate,MORT-30-COPD Performance Rate,MORT-30-COPD Achievement Points,MORT-30-COPD Improvement Points,MORT-30-COPD Measure Score,MORT-30-CABG Achievement Threshold,MORT-30-CABG Benchmark,MORT-30-CABG Baseline Rate,MORT-30-CABG Performance Rate,MORT-30-CABG Achievement Points,MORT-30-CABG Improvement Points,MORT-30-CABG Measure Score,COMP-HIP-KNEE Achievement Threshold,COMP-HIP-KNEE Benchmark,COMP-HIP-KNEE Baseline Rate,COMP-HIP-KNEE Performance Rate,COMP-HIP-KNEE Achievement Points,COMP-HIP-KNEE Improvement Points,COMP-HIP-KNEE Measure Score
2023,010120,MONROE COUNTY HOSPITAL,2016 SOUTH ALABAMA AVENUE,MONROEVILLE,AL,36460,MONROE,0.866548,0.885499,Not Available,Not Available,Not Available,Not Available,Not Available,0.881939,0.906798,0.876480,0.861942,0 out of 10,0 out of 9,0 out of 10,0.840138,0.871741,0.798118,0.766967,Not Available,Not Available,Not Available,0.919769,0.936349,0.911748,Not Available,Not Available,Not Available,Not Available,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,Not Available,Not Available,Not Available,Not Available,Not Available
2023,010125,LAKELAND COMMUNITY HOSPITAL,42024 HIGHWAY 195 E,HALEYVILLE,AL,35565,WINSTON,0.866548,0.885499,Not Available,Not Available,Not Available,Not Available,Not Available,0.881939,0.906798,0.873298,0.883861,1 out of 10,3 out of 9,3 out of 10,0.840138,0.871741,0.879746,0.837101,Not Available,Not Available,Not Available,0.919769,0.936349,0.924829,0.921380,1 out of 10,0 out of 9,1 out of 10,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,Not Available,Not Available,Not Available,Not Available,Not Available
2023,010129,NORTH BALDWIN INFIRMARY,1815 HAND AVENUE,BAY MINETTE,AL,36507,BALDWIN,0.866548,0.885499,Not Available,Not Available,Not Available,Not Available,Not Available,0.881939,0.906798,0.869422,0.882716,1 out of 10,3 out of 9,3 out of 10,0.840138,0.871741,0.798424,0.768677,Not Available,Not Available,Not Available,0.919769,0.936349,0.917511,Not Available,Not Available,Not Available,Not Available,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,Not Available,Not Available,Not Available,Not Available,Not Available
2023,010130,ST VINCENT'S ST CLAIR,7063 VETERANS PARKWAY,PELL CITY,AL,35125,ST. CLAIR,0.866548,0.885499,0.869425,Not Available,Not Available,Not Available,Not Available,0.881939,0.906798,0.885132,0.863915,0 out of 10,0 out of 9,0 out of 10,0.840138,0.871741,0.859882,0.802847,Not Available,Not Available,Not Available,0.919769,0.936349,0.912308,0.904739,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,Not Available,Not Available,Not Available,Not Available,Not Available
2023,010131,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,MADISON,0.866548,0.885499,0.873775,0.873123,4 out of 10,0 out of 9,4 out of 10,0.881939,0.906798,0.870325,0.891360,4 out of 10,5 out of 9,5 out of 10,0.840138,0.871741,0.831360,0.832904,Not Available,Not Available,Not Available,0.919769,0.936349,0.912192,0.896935,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,0.030303,0.027510,0 out of 10,2 out of 9,2 out of 10
2023,010139,BROOKWOOD BAPTIST MEDICAL CENTER,2010 BROOKWOOD MEDICAL CENTER DRIVE,BIRMINGHAM,AL,35209,JEFFERSON,0.866548,0.885499,0.877882,0.860958,0 out of 10,0 out of 9,0 out of 10,0.881939,0.906798,0.863925,0.876571,0 out of 10,2 out of 9,2 out of 10,0.840138,0.871741,0.831331,0.825282,Not Available,Not Available,Not Available,0.919769,0.936349,0.926820,0.912180,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,0.966113,0.958837,0 out of 10,0 out of 9,0 out of 10,0.027428,0.019779,0.034972,0.024167,4 out of 10,7 out of 9,7 out of 10
2023,010144,SPRINGHILL MEDICAL CENTER,3719 DAUPHIN STREET,MOBILE,AL,36608,MOBILE,0.866548,0.885499,0.859889,0.880655,7 out of 10,8 out of 9,8 out of 10,0.881939,0.906798,0.885382,0.872806,0 out of 10,0 out of 9,0 out of 10,0.840138,0.871741,0.829377,0.817037,Not Available,Not Available,Not Available,0.919769,0.936349,0.921244,0.922308,2 out of 10,0 out of 9,2 out of 10,0.968747,0.979620,0.961935,0.966359,0 out of 10,2 out of 9,2 out of 10,0.027428,0.019779,0.023774,0.029788,0 out of 10,0 out of 9,0 out of 10
2023,010148,EVERGREEN MEDICAL CENTER,101 CRESTVIEW AVENUE,EVERGREEN,AL,36401,CONECUH,0.866548,0.885499,Not Available,Not Available,Not Available,Not Available,Not Available,0.881939,0.906798,0.880079,0.880538,0 out of 10,0 out of 9,0 out of 10,0.840138,0.871741,0.854884,0.851440,Not Available,Not Available,Not Available,0.919769,0.936349,0.926227,0.914857,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,Not Available,Not Available,Not Available,Not Available,Not Available
2023,010149,BAPTIST MEDICAL CENTER EAST,400 TAYLOR ROAD,MONTGOMERY,AL,36117,MONTGOMERY,0.866548,0.885499,0.879997,Not Available,Not Available,Not Available,Not Available,0.881939,0.906798,0.876006,0.863878,0 out of 10,0 out of 9,0 out of 10,0.840138,0.871741,0.866338,0.797694,Not Available,Not Available,Not Available,0.919769,0.936349,0.908527,0.907514,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,Not Available,Not Available,Not Available,Not Available,Not Available
2023,010158,RUSSELLVILLE HOSPITAL,15155 HIGHWAY 43,RUSSELLVILLE,AL,35653,FRANKLIN,0.866548,0.885499,Not Available,Not Available,Not Available,Not Available,Not Available,0.881939,0.906798,0.880934,0.885220,2 out of 10,1 out of 9,2 out of 10,0.840138,0.871741,0.824401,0.744584,Not Available,Not Available,Not Available,0.919769,0.936349,0.913521,0.913094,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,0.037647,Not Available,Not Available,Not Available,Not Available
2023,010164,COOSA VALLEY MEDICAL CENTER,315 W HICKORY ST,SYLACAUGA,AL,35150,TALLADEGA,0.866548,0.885499,0.857532,Not Available,Not Available,Not Available,Not Available,0.881939,0.906798,0.866093,0.882738,1 out of 10,4 out of 9,4 out of 10,0.840138,0.871741,0.803504,0.817919,Not Available,Not Available,Not Available,0.919769,0.936349,0.916554,0.913777,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,0.038129,0.022040,7 out of 10,8 out of 9,8 out of 10
2023,020001,PROVIDENCE ALASKA MEDICAL CENTER,3200 PROVIDENCE DRIVE,ANCHORAGE,AK,99508,ANCHORAGE,0.866548,0.885499,0.876569,0.888826,10 out of 10,9 out of 9,10 out of 10,0.881939,0.906798,0.860878,0.876422,0 out of 10,3 out of 9,3 out of 10,0.840138,0.871741,0.809411,0.830600,Not Available,Not Available,Not Available,0.919769,0.936349,0.907249,0.898066,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,0.969495,0.978772,9 out of 10,9 out of 9,9 out of 10,0.027428,0.019779,0.029640,0.054113,0 out of 10,0 out of 9,0 out of 10
2023,020006,MAT-SU REGIONAL MEDICAL CENTER,2500 SOUTH WOODWORTH LOOP,PALMER,AK,99645,MATANUSKA-SUSITNA,0.866548,0.885499,0.859774,0.865316,0 out of 10,2 out of 9,2 out of 10,0.881939,0.906798,0.864315,0.863932,0 out of 10,0 out of 9,0 out of 10,0.840138,0.871741,0.825956,0.808645,Not Available,Not Available,Not Available,0.919769,0.936349,0.907030,0.914082,0 out of 10,2 out of 9,2 out of 10,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,0.038607,0.030500,0 out of 10,4 out of 9,4 out of 10
2023,020008,BARTLETT REGIONAL HOSPITAL,3260 HOSPITAL DR,JUNEAU,AK,99801,JUNEAU,0.866548,0.885499,Not Available,Not Available,Not Available,Not Available,Not Available,0.881939,0.906798,0.868289,0.882498,1 out of 10,3 out of 9,3 out of 10,0.840138,0.871741,0.790086,0.847286,Not Available,Not Available,Not Available,0.919769,0.936349,0.897119,0.908977,0 out of 10,3 out of 9,3 out of 10,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,0.023691,0.022954,6 out of 10,1 out of 9,6 out of 10
2023,020012,FAIRBANKS MEMORIAL HOSPITAL,1650 COWLES STREET,FAIRBANKS,AK,99701,FAIRBANKS NORTH STAR,0.866548,0.885499,0.877023,0.885638,10 out of 10,9 out of 9,10 out of 10,0.881939,0.906798,0.883839,0.873095,0 out of 10,0 out of 9,0 out of 10,0.840138,0.871741,0.816811,0.811379,Not Available,Not Available,Not Available,0.919769,0.936349,0.921066,0.888142,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,0.027580,0.019607,10 out of 10,9 out of 9,10 out of 10
2023,020017,ALASKA REGIONAL HOSPITAL,2801 DEBARR ROAD,ANCHORAGE,AK,99508,ANCHORAGE,0.866548,0.885499,0.881690,0.885404,9 out of 10,9 out of 9,9 out of 10,0.881939,0.906798,0.881671,0.893063,5 out of 10,4 out of 9,5 out of 10,0.840138,0.871741,0.811441,0.813590,Not Available,Not Available,Not Available,0.919769,0.936349,0.912827,0.900273,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,0.977370,0.963241,0 out of 10,0 out of 9,0 out of 10,0.027428,0.019779,0.030743,0.021664,7 out of 10,8 out of 9,8 out of 10
2023,020018,YUKON KUSKOKWIM DELTA REG HOSPITAL,PO BOX 287,BETHEL,AK,99559,BETHEL,0.866548,0.885499,Not Available,Not Available,Not Available,Not Available,Not Available,0.881939,0.906798,0.875694,0.886871,2 out of 10,3 out of 9,3 out of 10,0.840138,0.871741,0.860429,0.823479,Not Available,Not Available,Not Available,0.919769,0.936349,0.924326,Not Available,Not Available,Not Available,Not Available,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,Not Available,Not Available,Not Available,Not Available,Not Available
2023,020024,CENTRAL PENINSULA GENERAL HOSPITAL,250 HOSPITAL PLACE,SOLDOTNA,AK,99669,KENAI PENINSULA,0.866548,0.885499,Not Available,Not Available,Not Available,Not Available,Not Available,0.881939,0.906798,0.884629,0.864318,0 out of 10,0 out of 9,0 out of 10,0.840138,0.871741,0.831279,0.813215,Not Available,Not Available,Not Available,0.919769,0.936349,0.920622,0.905240,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,0.031612,0.039855,0 out of 10,0 out of 9,0 out of 10
2023,020026,ALASKA NATIVE MEDICAL CENTER,4315 DIPLOMACY DR,ANCHORAGE,AK,99508,ANCHORAGE,0.866548,0.885499,0.861345,0.867566,1 out of 10,2 out of 9,2 out of 10,0.881939,0.906798,0.883470,0.878240,0 out of 10,0 out of 9,0 out of 10,0.840138,0.871741,0.837715,0.833723,Not Available,Not Available,Not Available,0.919769,0.936349,0.934487,0.921696,2 out of 10,0 out of 9,2 out of 10,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,0.033559,0.023836,5 out of 10,7 out of 9,7 out of 10
2023,030002,BANNER - UNIVERSITY MEDICAL CENTER PHOENIX,1111 EAST MCDOWELL ROAD,PHOENIX,AZ,85006,MARICOPA,0.866548,0.885499,0.873426,0.860386,0 out of 10,0 out of 9,0 out of 10,0.881939,0.906798,0.893569,0.891631,4 out of 10,0 out of 9,4 out of 10,0.840138,0.871741,0.849200,0.836055,Not Available,Not Available,Not Available,0.919769,0.936349,0.913371,0.903126,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,0.971606,0.974313,5 out of 10,3 out of 9,5 out of 10,0.027428,0.019779,0.033431,0.024466,4 out of 10,6 out of 9,6 out of 10
2023,030006,TUCSON MEDICAL CENTER,5301 EAST GRANT ROAD,TUCSON,AZ,85712,PIMA,0.866548,0.885499,0.856480,0.879666,7 out of 10,7 out of 9,7 out of 10,0.881939,0.906798,0.866734,0.875763,0 out of 10,2 out of 9,2 out of 10,0.840138,0.871741,0.838384,0.786849,Not Available,Not Available,Not Available,0.919769,0.936349,0.917498,0.894320,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,0.966395,0.978901,9 out of 10,9 out of 9,9 out of 10,0.027428,0.019779,0.026554,0.018328,10 out of 10,9 out of 9,10 out of 10
2023,030007,VERDE VALLEY MEDICAL CENTER,269 SOUTH CANDY LANE,COTTONWOOD,AZ,86326,YAVAPAI,0.866548,0.885499,0.868742,0.891995,10 out of 10,9 out of 9,10 out of 10,0.881939,0.906798,0.888266,0.879282,0 out of 10,0 out of 9,0 out of 10,0.840138,0.871741,0.861801,0.847043,Not Available,Not Available,Not Available,0.919769,0.936349,0.907680,0.888224,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,0.023932,0.023371,5 out of 10,1 out of 9,5 out of 10
2023,030010,ST. MARY'S HOSPITAL,1601 WEST ST MARY'S ROAD,TUCSON,AZ,85745,PIMA,0.866548,0.885499,0.875864,0.868134,1 out of 10,0 out of 9,1 out of 10,0.881939,0.906798,0.874059,0.877894,0 out of 10,1 out of 9,1 out of 10,0.840138,0.871741,0.826413,0.841210,Not Available,Not Available,Not Available,0.919769,0.936349,0.892179,0.896588,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,0.966932,0.972310,3 out of 10,4 out of 9,4 out of 10,0.027428,0.019779,0.026493,0.023816,5 out of 10,3 out of 9,5 out of 10
2023,030011,ST JOSEPH'S HOSPITAL,350 NORTH WILMOT ROAD,TUCSON,AZ,85711,PIMA,0.866548,0.885499,0.861158,0.863454,0 out of 10,0 out of 9,0 out of 10,0.881939,0.906798,0.852159,0.889360,3 out of 10,6 out of 9,6 out of 10,0.840138,0.871741,0.821046,0.814709,Not Available,Not Available,Not Available,0.919769,0.936349,0.880181,0.908355,0 out of 10,5 out of 9,5 out of 10,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,0.025886,0.022008,7 out of 10,6 out of 9,7 out of 10
2023,030012,YAVAPAI REGIONAL MEDICAL CENTER,1003 WILLOW CREEK ROAD,PRESCOTT,AZ,86301,YAVAPAI,0.866548,0.885499,0.857663,0.883473,9 out of 10,9 out of 9,9 out of 10,0.881939,0.906798,0.865488,0.889792,3 out of 10,5 out of 9,5 out of 10,0.840138,0.871741,0.820421,0.836335,Not Available,Not Available,Not Available,0.919769,0.936349,0.895577,0.904460,0 out of 10,2 out of 9,2 out of 10,0.968747,0.979620,0.949431,0.966960,0 out of 10,5 out of 9,5 out of 10,0.027428,0.019779,0.026061,0.035646,0 out of 10,0 out of 9,0 out of 10
2023,030013,YUMA REGIONAL MEDICAL CENTER,2400 SOUTH AVENUE A,YUMA,AZ,85364,YUMA,0.866548,0.885499,0.878179,0.858540,0 out of 10,0 out of 9,0 out of 10,0.881939,0.906798,0.878100,0.876128,0 out of 10,0 out of 9,0 out of 10,0.840138,0.871741,0.836809,0.806010,Not Available,Not Available,Not Available,0.919769,0.936349,0.904951,0.904792,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,0.970332,0.979877,10 out of 10,9 out of 9,10 out of 10,0.027428,0.019779,0.026001,0.019031,10 out of 10,9 out of 9,10 out of 10
2023,030014,JOHN C. LINCOLN NORTH MOUNTAIN HOSPITAL,250 EAST DUNLAP AVENUE,PHOENIX,AZ,85020,MARICOPA,0.866548,0.885499,0.857591,0.868090,1 out of 10,3 out of 9,3 out of 10,0.881939,0.906798,0.859825,0.884619,1 out of 10,5 out of 9,5 out of 10,0.840138,0.871741,0.845431,0.837820,Not Available,Not Available,Not Available,0.919769,0.936349,0.915450,0.897854,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,0.972787,0.973488,4 out of 10,1 out of 9,4 out of 10,0.027428,0.019779,0.032591,0.024476,4 out of 10,6 out of 9,6 out of 10
2023,030016,BANNER CASA GRANDE MEDICAL CENTER,1800 EAST FLORENCE BOULEVARD,CASA GRANDE,AZ,85122,PINAL,0.866548,0.885499,0.877785,0.880329,7 out of 10,3 out of 9,7 out of 10,0.881939,0.906798,0.892760,0.887333,2 out of 10,0 out of 9,2 out of 10,0.840138,0.871741,0.842965,0.804057,Not Available,Not Available,Not Available,0.919769,0.936349,0.910031,0.912880,0 out of 10,1 out of 9,1 out of 10,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,0.030320,0.027412,1 out of 10,2 out of 9,2 out of 10
2023,030022,VALLEYWISE HEALTH MEDICAL CENTER,2601 EAST ROOSEVELT STREET,PHOENIX,AZ,85008,MARICOPA,0.866548,0.885499,Not Available,Not Available,Not Available,Not Available,Not Available,0.881939,0.906798,0.889846,0.891695,4 out of 10,1 out of 9,4 out of 10,0.840138,0.871741,0.824666,Not Available,Not Available,Not Available,Not Available,0.919769,0.936349,Not Available,Not Available,Not Available,Not Available,Not Available,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,Not Available,Not Available,Not Available,Not Available,Not Available
2023,030023,FLAGSTAFF MEDICAL CENTER,1200 NORTH BEAVER STREET,FLAGSTAFF,AZ,86001,COCONINO,0.866548,0.885499,0.880028,0.874125,4 out of 10,0 out of 9,4 out of 10,0.881939,0.906798,0.895934,0.884325,1 out of 10,0 out of 9,1 out of 10,0.840138,0.871741,0.869372,0.836223,Not Available,Not Available,Not Available,0.919769,0.936349,0.918329,0.899539,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,0.957479,0.975841,6 out of 10,8 out of 9,8 out of 10,0.027428,0.019779,0.022402,0.025631,3 out of 10,0 out of 9,3 out of 10
2023,030024,ST. JOSEPH'S HOSPITAL AND MEDICAL CENTER,350 WEST THOMAS ROAD,PHOENIX,AZ,85013,MARICOPA,0.866548,0.885499,0.870293,0.876682,5 out of 10,4 out of 9,5 out of 10,0.881939,0.906798,0.903898,0.873843,0 out of 10,0 out of 9,0 out of 10,0.840138,0.871741,0.824981,0.825237,Not Available,Not Available,Not Available,0.919769,0.936349,0.908818,0.922966,2 out of 10,5 out of 9,5 out of 10,0.968747,0.979620,0.954060,0.972432,4 out of 10,7 out of 9,7 out of 10,0.027428,0.019779,0.030765,Not Available,Not Available,Not Available,Not Available
2023,030030,ABRAZO CENTRAL CAMPUS,2000 WEST BETHANY HOME ROAD,PHOENIX,AZ,85015,MARICOPA,0.866548,0.885499,0.850692,0.878966,6 out of 10,8 out of 9,8 out of 10,0.881939,0.906798,0.897452,0.889332,3 out of 10,0 out of 9,3 out of 10,0.840138,0.871741,0.865380,0.810176,Not Available,Not Available,Not Available,0.919769,0.936349,0.911266,0.920338,1 out of 10,3 out of 9,3 out of 10,0.968747,0.979620,0.972639,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,0.023641,Not Available,Not Available,Not Available,Not Available
2023,030036,CHANDLER REGIONAL MEDICAL CENTER,1955 WEST FRYE ROAD,CHANDLER,AZ,85224,MARICOPA,0.866548,0.885499,0.869972,0.871045,3 out of 10,0 out of 9,3 out of 10,0.881939,0.906798,0.902727,0.892443,4 out of 10,0 out of 9,4 out of 10,0.840138,0.871741,0.844500,0.830355,Not Available,Not Available,Not Available,0.919769,0.936349,0.918241,0.906698,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,0.973742,0.972075,3 out of 10,0 out of 9,3 out of 10,0.027428,0.019779,0.025120,0.026441,2 out of 10,0 out of 9,2 out of 10
2023,030037,ST LUKE'S MEDICAL CENTER,1800 EAST VAN BUREN STREET,PHOENIX,AZ,85006,MARICOPA,0.866548,0.885499,0.854436,Not Available,Not Available,Not Available,Not Available,0.881939,0.906798,0.870053,Not Available,Not Available,Not Available,Not Available,0.840138,0.871741,0.835267,Not Available,Not Available,Not Available,Not Available,0.919769,0.936349,0.903927,Not Available,Not Available,Not Available,Not Available,0.968747,0.979620,0.974127,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,0.024515,0.030020,0 out of 10,0 out of 9,0 out of 10
2023,030038,HONORHEALTH SCOTTSDALE OSBORN MEDICAL CENTER,7400 EAST OSBORN ROAD,SCOTTSDALE,AZ,85251,MARICOPA,0.866548,0.885499,0.852901,0.867590,1 out of 10,4 out of 9,4 out of 10,0.881939,0.906798,0.900659,0.873037,0 out of 10,0 out of 9,0 out of 10,0.840138,0.871741,0.846787,0.830599,Not Available,Not Available,Not Available,0.919769,0.936349,0.894335,0.903349,0 out of 10,2 out of 9,2 out of 10,0.968747,0.979620,0.964085,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,0.020990,0.023435,5 out of 10,0 out of 9,5 out of 10
2023,030043,CANYON VISTA MEDICAL CENTER,5700 EAST HIGHWAY 90,SIERRA VISTA,AZ,85635,COCHISE,0.866548,0.885499,0.863837,0.894432,10 out of 10,9 out of 9,10 out of 10,0.881939,0.906798,0.871282,0.880964,0 out of 10,2 out of 9,2 out of 10,0.840138,0.871741,0.839997,0.836969,Not Available,Not Available,Not Available,0.919769,0.936349,0.901082,0.915622,0 out of 10,4 out of 9,4 out of 10,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,0.035056,0.022668,6 out of 10,8 out of 9,8 out of 10
2023,030055,KINGMAN REGIONAL MEDICAL CENTER,3269 STOCKTON HILL ROAD,KINGMAN,AZ,86401,MOHAVE,0.866548,0.885499,0.846895,0.877879,6 out of 10,8 out of 9,8 out of 10,0.881939,0.906798,0.869419,0.905368,9 out of 10,9 out of 9,9 out of 10,0.840138,0.871741,0.858810,0.840819,Not Available,Not Available,Not Available,0.919769,0.936349,0.932870,0.896811,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,0.959690,0.958692,0 out of 10,0 out of 9,0 out of 10,0.027428,0.019779,0.026623,0.023799,5 out of 10,4 out of 9,5 out of 10
2023,030061,BANNER BOSWELL MEDICAL CENTER,10401 WEST THUNDERBIRD BOULEVARD,SUN CITY,AZ,85351,MARICOPA,0.866548,0.885499,0.875510,0.863751,0 out of 10,0 out of 9,0 out of 10,0.881939,0.906798,0.892078,0.869216,0 out of 10,0 out of 9,0 out of 10,0.840138,0.871741,0.853149,0.843688,Not Available,Not Available,Not Available,0.919769,0.936349,0.915622,0.901536,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,0.973809,0.983440,10 out of 10,9 out of 9,10 out of 10,0.027428,0.019779,0.019745,0.019770,10 out of 10,0 out of 9,10 out of 10
2023,030062,SUMMIT HEALTHCARE REGIONAL MEDICAL CENTER,2200 EAST SHOW LOW LAKE ROAD,SHOW LOW,AZ,85901,NAVAJO,0.866548,0.885499,0.866161,0.884017,9 out of 10,9 out of 9,9 out of 10,0.881939,0.906798,0.889244,0.888741,3 out of 10,0 out of 9,3 out of 10,0.840138,0.871741,0.853491,0.837032,Not Available,Not Available,Not Available,0.919769,0.936349,0.917278,0.910288,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,0.023332,0.019854,9 out of 10,9 out of 9,9 out of 10
